,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
20,0,0,0,0,0.0,628,0.00,0.00,0.00,0.00,185,0,0,0.0,0.0,2023-12-26T17:30:00Z,0,6,0,0,0,0,19,0,3588,0,2.0,0.0,0.0,0,-105,11,116,44,False,0
21,0,0,0,0,0.0,628,0.00,0.00,0.00,0.00,174,0,0,0.0,0.0,2023-12-23T17:30:00Z,0,1,0,0,0,0,18,0,3686,0,1.0,1.0,0.0,0,-179,17,196,44,True,0
22,0,0,0,0,0.0,628,0.00,0.00,0.00,0.00,166,0,0,0.0,0.0,2023-12-17T16:30:00Z,0,14,0,0,0,0,17,0,3841,0,0.0,0.0,0.0,0,-154,45,199,44,True,0
23,0,0,0,0,0.0,628,0.00,0.00,0.00,0.00,153,0,0,0.0,0.0,2023-12-09T12:30:00Z,0,8,0,0,0,0,16,0,4010,0,2.0,1.0,0.0,0,-54,82,136,44,False,0
24,0,0,0,0,0.0,628,0.00,0.00,0.00,0.00,147,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,17,0,0,0,0,15,0,4043,0,2.0,0.0,0.0,0,-36,84,120,44,False,0
25,0,0,0,0,0.0,628,0.00,0.00,0.00,0.00,136,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,10,0,0,0,0,14,0,4067,0,3.0,4.0,0.0,0,-33,121,154,44,True,0
26,0,0,0,0,0.0,628,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2023-11-25T12:30:00Z,0,13,0,0,0,0,13,0,4075,0,1.0,1.0,0.0,0,-38,185,223,44,False,0
27,0,0,0,0,0.0,628,0.00,0.00,0.00,0.00,117,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,4,0,0,0,0,12,0,4091,0,0.0,3.0,0.0,0,-125,104,229,44,True,0
28,0,0,0,0,0.0,628,0.00,0.00,0.00,0.00,105,0,0,0.0,0.0,2023-11-05T16:30:00Z,0,12,0,0,0,0,11,0,4180,0,1.0,1.0,0.0,0,-366,25,391,44,False,0
29,0,0,0,0,0.0,628,0.00,0.00,0.00,0.00,97,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,16,0,0,0,0,10,0,4551,0,0.0,3.0,0.0,0,-464,46,510,44,True,0
30,0,0,0,0,0.0,628,0.00,0.00,0.00,0.00,85,0,0,0.0,0.0,2023-10-21T11:30:00Z,0,9,0,0,0,0,9,0,5000,0,0.0,2.0,0.0,0,-285,209,494,44,True,0
31,0,0,0,0,0.0,628,0.00,0.00,0.00,0.00,72,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,5,0,0,0,0,8,0,5254,0,2.0,2.0,0.0,0,11,488,477,44,False,0
32,0,0,0,0,0.0,628,0.00,0.00,0.00,0.00,68,0,0,0.0,0.0,2023-09-30T16:30:00Z,0,18,0,0,0,0,7,0,5201,0,1.0,2.0,0.0,0,-5,485,490,44,False,0
33,0,0,0,0,0.0,628,0.00,0.00,0.00,0.00,57,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,19,0,0,0,0,6,0,5092,0,1.0,3.0,0.0,0,-68,384,452,44,True,0
34,0,0,0,0,0.0,628,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2023-09-16T11:30:00Z,0,20,0,0,0,0,5,0,5082,0,3.0,1.0,0.0,0,-210,459,669,45,False,0
35,0,0,0,0,0.0,628,0.00,0.00,0.00,0.00,37,0,0,0.0,0.0,2023-09-03T13:00:00Z,0,2,0,0,0,0,4,0,5061,0,0.0,3.0,0.0,0,-527,289,816,45,True,0
36,0,0,0,0,0.0,628,0.00,0.00,0.00,0.00,29,0,0,0.0,0.0,2023-08-27T15:30:00Z,0,15,0,0,0,0,3,0,5451,0,2.0,1.0,0.0,0,-624,488,1112,45,False,0
37,0,0,0,0,0.0,628,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,3,0,0,0,0,2,0,5907,0,1.0,3.0,0.0,0,841,1607,766,45,True,0
