,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
11,11,0,0,3,0,11.6,326,0.01,0.16,0.15,2.12,118,1,0,5.2,8.6,2023-11-11T15:00:00Z,90,14,0,0,0,0,12,0,370881,1,0.0,1.0,32.0,2,-37483,16816,54299,54,False,0
12,12,1,0,13,1,11.6,326,0.01,0.08,0.07,0.53,125,0,0,2.9,13.8,2023-11-25T15:00:00Z,73,8,0,0,0,0,13,0,350063,1,1.0,2.0,4.0,5,-22067,18233,40300,53,True,0
13,13,0,0,7,0,0.4,326,0.0,0.0,0.0,1.68,133,2,0,1.2,11.6,2023-12-02T15:00:00Z,60,4,0,0,0,0,14,0,341792,1,1.0,3.0,0.0,2,-10737,17383,28120,53,False,0
14,14,0,0,5,0,0.2,326,0.0,0.0,0.0,0.71,146,1,0,0.7,6.4,2023-12-05T20:15:00Z,29,1,0,0,0,0,15,0,312488,0,4.0,3.0,0.0,1,-29314,5645,34959,53,True,0
15,15,0,0,2,0,0.0,326,0.0,0.0,0.0,0.07,156,0,0,0.0,0.0,2023-12-10T14:00:00Z,18,13,0,0,0,0,16,0,287671,0,2.0,1.0,0.0,1,-24835,6071,30906,52,True,0
16,16,0,0,-1,0,0.5,326,0.0,0.0,0.0,0.4,175,0,0,0.1,0.2,2023-12-23T15:00:00Z,10,15,0,0,0,0,18,0,246223,0,0.0,1.0,0.0,1,-17976,7474,25450,51,True,0
17,17,2,0,19,0,1.8,326,0.0,0.0,0.0,0.13,190,0,0,0.6,0.2,2023-12-26T15:00:00Z,19,17,0,0,0,0,19,0,237604,0,3.0,2.0,4.0,7,-10941,12742,23683,51,False,0
18,18,0,0,0,0,0.0,432,0.0,0.0,0.0,0.0,194,0,0,0.0,0.0,2024-01-01T20:00:00Z,0,11,0,0,0,0,20,0,9028,0,,,0.0,0,-171,12,183,53,False,0
19,19,0,0,0,0,0.0,432,0.0,0.0,0.0,0.0,189,0,0,0.0,0.0,2023-12-26T12:30:00Z,0,16,0,0,0,0,19,0,9194,0,3.0,1.0,0.0,0,-146,11,157,53,True,0
20,20,0,0,0,0,0.0,432,0.0,0.0,0.0,0.0,175,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,12,0,0,0,0,18,0,9327,0,0.0,1.0,0.0,0,-303,7,310,53,False,0
21,21,0,0,0,0,0.0,432,0.0,0.0,0.0,0.0,168,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,10,0,0,0,0,17,0,9614,0,0.0,3.0,0.0,0,-402,28,430,53,True,0
22,22,0,0,0,0,0.0,432,0.0,0.0,0.0,0.0,159,0,0,0.0,0.0,2023-12-10T16:30:00Z,0,18,0,0,0,0,16,0,10019,0,1.0,4.0,0.0,0,-474,22,496,53,False,0
23,23,0,0,0,0,0.0,432,0.0,0.0,0.0,0.0,144,0,0,0.0,0.0,2023-12-07T19:30:00Z,0,9,0,0,0,0,15,0,10474,0,0.0,3.0,0.0,0,-650,22,672,53,False,0
24,24,0,0,0,0,0.0,432,0.0,0.0,0.0,0.0,138,0,0,0.0,0.0,2023-12-02T20:00:00Z,0,14,0,0,0,0,14,0,11085,0,0.0,1.0,0.0,0,-1860,90,1950,53,True,0
25,25,0,0,0,0,0.0,432,0.0,0.0,0.0,0.0,127,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,7,0,0,0,0,13,0,12990,0,1.0,4.0,0.0,0,668,1505,837,53,True,0
26,26,0,0,17,0,12.7,432,0.03,0.18,0.15,2.32,113,2,0,7.0,16.0,2023-11-11T17:30:00Z,90,3,0,0,0,0,12,0,12120,1,0.0,2.0,41.0,2,1385,1954,569,53,False,0
27,27,0,0,4,0,14.1,432,0.43,0.43,0.0,0.03,107,0,0,2.4,6.0,2023-11-04T17:30:00Z,28,1,0,0,0,0,11,0,10527,0,0.0,1.0,4.0,1,1914,2216,302,53,True,0
28,28,0,0,2,0,0.9,432,0.01,0.01,0.0,0.07,100,0,0,0.4,1.4,2023-10-28T16:30:00Z,18,20,0,0,0,0,10,0,8378,0,2.0,2.0,2.0,1,168,365,197,53,False,0
29,29,0,0,0,0,0.0,432,0.0,0.0,0.0,0.0,87,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,8,0,0,0,0,9,0,8167,0,0.0,4.0,0.0,0,-164,69,233,53,True,0
30,30,0,0,0,0,0.0,432,0.0,0.0,0.0,0.0,79,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,19,0,0,0,0,8,0,8315,0,2.0,2.0,0.0,0,-305,41,346,53,False,0
31,31,0,0,0,0,0.0,432,0.0,0.0,0.0,0.0,66,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,6,0,0,0,0,7,0,8596,0,0.0,2.0,0.0,0,-490,36,526,53,True,0
32,32,0,0,0,0,0.0,432,0.0,0.0,0.0,0.0,60,0,0,0.0,0.0,2023-09-24T15:30:00Z,0,17,0,0,0,0,6,0,9085,0,8.0,0.0,0.0,0,-649,39,688,53,False,0
33,33,0,0,0,0,0.0,432,0.0,0.0,0.0,0.0,46,0,0,0.0,0.0,2023-09-16T16:30:00Z,0,4,0,0,0,0,5,0,9679,0,0.0,1.0,0.0,0,-1337,44,1381,54,True,0
34,34,0,0,0,0,0.0,432,0.0,0.0,0.0,0.0,33,0,0,0.0,0.0,2023-09-02T16:30:00Z,0,5,0,0,0,0,4,0,10933,0,1.0,3.0,0.0,0,-1867,37,1904,54,False,0
35,35,0,0,0,0,0.0,432,0.0,0.0,0.0,0.0,29,0,0,0.0,0.0,2023-08-27T15:30:00Z,0,11,0,0,0,0,3,0,12665,0,2.0,1.0,0.0,0,-3597,68,3665,54,True,0
36,36,0,0,0,0,0.0,432,0.0,0.0,0.0,0.0,16,0,0,0.0,0.0,2023-08-19T19:00:00Z,0,13,0,0,0,0,2,0,15817,0,0.0,1.0,0.0,0,-8102,62,8164,55,False,0
