,Unnamed: 0.1,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,position
24,24,24,0,0,17,0,4.4,453,0.05,0.05,0.0,0.7,139,1,0,3.2,27.4,2023-12-02T17:30:00Z,90,9,0,0,0,0,14,0,3622,1,1,0,0.0,2,331,566,235,50,True,0,1
25,25,25,0,0,16,0,3.1,453,0.02,0.02,0.0,1.46,128,3,0,1.7,12.2,2023-11-25T15:00:00Z,90,5,0,0,0,0,13,0,3252,1,3,2,2.0,2,315,532,217,50,True,0,1
26,26,26,0,0,13,0,6.8,453,0.01,0.01,0.0,1.54,119,3,0,2.0,13.2,2023-11-12T14:00:00Z,90,19,0,0,0,0,12,0,2830,1,2,3,0.0,2,386,507,121,50,False,0,1
27,27,27,0,0,29,1,0.6,453,0.0,0.04,0.04,1.26,108,0,1,5.6,48.8,2023-11-05T14:00:00Z,90,2,0,0,0,0,11,0,2329,1,0,2,7.0,8,-11,93,104,50,True,0,1
28,28,28,0,0,5,0,0.6,453,0.0,0.0,0.0,2.93,97,3,0,0.2,1.6,2023-10-29T14:00:00Z,82,11,0,0,0,0,10,0,2285,1,0,3,0.0,1,-63,75,138,50,False,1,1
29,29,29,0,0,13,0,15.8,453,0.02,0.02,0.0,1.71,88,2,0,2.6,10.4,2023-10-21T14:00:00Z,90,12,0,0,0,0,9,0,2320,1,2,2,0.0,2,-42,135,177,50,True,0,1
30,30,30,0,0,14,1,13.3,453,0.01,0.11,0.1,0.81,74,0,0,2.6,5.0,2023-10-07T16:30:00Z,82,8,0,0,0,0,8,0,2314,1,0,0,8.0,3,2,136,134,50,False,0,1
31,31,31,0,0,18,0,3.3,453,0.01,0.01,0.0,1.7,67,1,0,1.4,10.6,2023-10-01T13:00:00Z,90,4,0,0,0,0,7,0,2218,1,1,1,0.0,2,-59,114,173,50,True,0,1
32,32,32,0,0,7,0,3.6,453,0.01,0.07,0.06,1.33,59,2,0,1.2,4.8,2023-09-23T14:00:00Z,90,13,0,0,0,0,6,0,2250,1,0,2,4.0,1,-17,123,140,50,False,1,1
33,33,33,0,0,3,0,11.9,453,0.01,0.11,0.1,0.19,47,1,0,2.2,5.2,2023-09-18T18:45:00Z,70,6,0,0,0,0,5,0,2208,1,1,1,5.0,1,65,244,179,50,True,1,1
34,34,34,0,0,2,1,0.6,453,0.0,0.01,0.01,1.54,35,0,0,0.3,1.4,2023-09-02T14:00:00Z,71,7,0,0,0,0,4,0,1863,1,1,0,1.0,3,-467,17,484,50,False,0,1
35,35,35,0,0,0,0,0.0,453,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,14,0,0,0,0,3,0,2300,0,2,3,0.0,0,-228,101,329,50,False,0,1
36,36,36,0,0,5,0,0.9,453,0.0,0.0,0.0,0.24,17,1,0,1.0,9.0,2023-08-18T18:45:00Z,68,17,0,0,0,0,2,0,2314,1,1,2,0.0,2,-164,164,328,50,True,0,1
