,Unnamed: 0.1,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
12,12,12,0,0,0,0,0.0,561,133,0,0,0.0,0.0,2021-11-30T20:15:00Z,0,10,0,0,0,0,14,0,17802,0.0,1.0,0.0,0,-268,240,508,40,False,0,,,,,
13,13,13,0,0,0,0,0.0,561,144,0,0,0.0,0.0,2021-12-05T14:00:00Z,0,13,0,0,0,0,15,0,17633,0.0,1.0,0.0,0,-207,265,472,40,False,0,,,,,
14,14,14,0,0,0,0,0.0,561,156,0,0,0.0,0.0,2021-12-12T16:30:00Z,0,8,0,0,0,0,16,0,17493,1.0,3.0,0.0,0,-232,245,477,40,True,0,,,,,
15,15,15,0,0,0,0,0.0,561,165,0,0,0.0,0.0,2021-12-15T19:30:00Z,0,16,0,0,0,0,17,0,17343,2.0,2.0,0.0,0,-218,163,381,40,True,0,,,,,
16,16,16,0,0,0,0,0.0,561,188,0,0,0.0,0.0,2021-12-26T15:00:00Z,0,17,0,0,0,0,19,0,17978,0.0,3.0,0.0,0,657,981,324,40,False,0,,,,,
17,17,17,0,0,0,0,0.0,561,194,0,0,0.0,0.0,2021-12-28T15:00:00Z,0,15,0,0,0,0,20,0,17746,0.0,3.0,0.0,0,-495,263,758,40,True,0,,,,,
18,18,18,0,0,0,0,0.0,561,204,0,0,0.0,0.0,2022-01-01T17:30:00Z,0,19,0,0,0,0,21,0,17143,3.0,2.0,0.0,0,-341,437,778,40,True,0,,,,,
19,19,19,0,0,0,0,0.0,561,212,0,0,0.0,0.0,2022-01-14T20:00:00Z,0,4,0,0,0,0,22,0,16315,1.0,1.0,0.0,0,-703,293,996,40,False,0,,,,,
20,20,20,0,0,0,0,0.0,561,224,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,11,0,0,0,0,23,0,16040,3.0,1.0,0.0,0,-562,75,637,40,True,0,,,,,
21,21,21,0,0,0,0,0.0,561,234,0,0,0.0,0.0,2022-02-09T19:45:00Z,0,15,0,0,0,0,24,0,19191,1.0,1.0,0.0,0,2484,3211,727,39,False,0,,,,,
22,22,22,0,0,0,0,0.0,561,241,0,0,0.0,0.0,2022-02-12T15:00:00Z,0,3,0,0,0,0,25,0,23381,0.0,0.0,0.0,0,3030,3815,785,39,False,0,,,,,
23,23,23,0,0,0,0,0.0,561,254,0,0,0.0,0.0,2022-02-19T15:00:00Z,0,6,0,0,0,0,26,0,43561,1.0,0.0,0.0,0,3948,5342,1394,39,True,0,,,,,
24,24,24,0,0,0,0,0.0,561,178,0,0,0.0,0.0,2022-02-23T19:30:00Z,0,18,0,0,0,0,26,0,43561,4.0,1.0,0.0,0,3948,5342,1394,39,False,0,,,,,
25,25,25,0,0,0,0,0.0,561,265,0,0,0.0,0.0,2022-02-26T15:00:00Z,0,5,0,0,0,0,27,0,45111,1.0,1.0,0.0,0,1354,2437,1083,39,True,0,,,,,
26,26,26,0,0,0,0,0.0,561,280,0,0,0.0,0.0,2022-03-05T15:00:00Z,0,20,0,0,0,0,28,0,29662,2.0,0.0,0.0,0,1245,3289,2044,39,False,0,,,,,
27,27,27,0,0,0,0,0.0,561,285,0,0,0.0,0.0,2022-03-14T20:00:00Z,0,12,0,0,0,0,29,0,41165,0.0,0.0,0.0,0,5707,6805,1098,39,True,0,,,,,
28,28,28,0,0,0,0,0.0,561,304,0,0,0.0,0.0,2022-04-04T19:00:00Z,0,1,0,0,0,0,31,0,38293,0.0,3.0,0.0,0,2069,3437,1368,39,True,0,,,,,
29,29,29,0,0,0,0,0.0,561,315,0,0,0.0,0.0,2022-04-10T13:00:00Z,0,9,0,0,0,0,32,0,39554,1.0,2.0,0.0,0,1259,2035,776,39,False,0,,,,,
30,30,30,0,0,0,0,0.0,561,296,0,0,0.0,0.0,2022-04-20T18:45:00Z,0,14,0,0,0,0,33,0,40852,0.0,1.0,0.0,0,23,1254,1231,39,False,0,,,,,
31,31,31,0,0,0,0,0.0,561,336,0,0,0.0,0.0,2022-04-25T19:00:00Z,0,10,0,0,0,0,34,0,40383,0.0,0.0,0.0,0,585,1342,757,39,True,0,,,,,
32,32,32,0,0,0,0,0.0,561,346,0,0,0.0,0.0,2022-04-30T14:00:00Z,0,16,0,0,0,0,35,0,40436,2.0,1.0,0.0,0,193,1099,906,39,False,0,,,,,
33,33,33,0,0,0,0,0.0,561,356,0,0,0.0,0.0,2022-05-07T14:00:00Z,0,18,0,0,0,0,36,0,41088,0.0,1.0,0.0,0,-995,1504,2499,39,True,0,,,,,
34,34,34,0,0,0,0,0.0,561,361,0,0,0.0,0.0,2022-05-15T13:00:00Z,0,2,0,0,0,0,37,0,43228,1.0,1.0,0.0,0,544,1976,1432,39,False,0,,,,,
35,35,35,0,0,0,0,0.0,561,322,0,0,0.0,0.0,2022-05-19T18:45:00Z,0,8,0,0,0,0,37,0,43228,2.0,3.0,0.0,0,544,1976,1432,39,False,0,,,,,
36,36,36,0,0,0,0,0.0,561,376,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,13,0,0,0,0,38,0,41276,0.0,1.0,0.0,0,-31,1566,1597,39,True,0,,,,,
37,37,37,0,0,0,0,0.0,495,1,0,0,0.0,0.0,2022-08-05T19:00:00Z,0,1,0,0,0,0,1,0,4672,2.0,0.0,0.0,0,0,0,0,40,True,0,0.0,0.0,0.0,0.0,0.0
38,38,38,0,0,0,0,0.0,495,16,0,0,0.0,0.0,2022-08-15T19:00:00Z,0,12,0,0,0,0,2,0,4145,1.0,1.0,0.0,0,-491,0,491,40,False,0,0.0,0.0,0.0,0.0,0.0
39,39,39,0,0,0,0,0.0,495,22,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,2,0,0,0,0,3,0,3887,1.0,3.0,0.0,0,-276,0,276,40,True,0,0.0,0.0,0.0,0.0,0.0
40,40,40,0,0,0,0,0.0,495,37,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,13,0,0,0,0,4,0,3725,2.0,4.0,0.0,0,-172,0,172,40,False,0,0.0,0.0,0.0,0.0,0.0
41,41,41,0,0,0,0,0.0,495,43,0,0,0.0,0.0,2022-08-30T18:30:00Z,0,4,0,0,0,0,5,0,3586,1.0,1.0,0.0,0,-148,0,148,40,True,0,0.0,0.0,0.0,0.0,0.0
42,42,42,0,0,0,0,0.0,495,57,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,15,0,0,0,0,6,0,3398,0.0,0.0,0.0,0,-186,0,186,40,False,0,0.0,0.0,0.0,0.0,0.0
43,43,43,0,0,0,0,0.0,495,83,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,6,0,0,0,0,9,0,2924,2.0,1.0,0.0,0,-176,0,176,40,True,0,0.0,0.0,0.0,0.0,0.0
44,44,44,0,0,0,0,0.0,495,95,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,11,0,0,0,0,10,0,2829,1.0,2.0,0.0,0,-96,0,96,40,True,0,0.0,0.0,0.0,0.0,0.0
45,45,45,0,0,0,0,0.0,495,105,0,0,0.0,0.0,2022-10-15T11:30:00Z,0,10,0,0,0,0,11,0,2764,0.0,0.0,0.0,0,-64,0,64,40,False,0,0.0,0.0,0.0,0.0,0.0
46,46,46,0,0,0,0,0.0,495,115,0,0,0.0,0.0,2022-10-18T19:15:00Z,0,20,0,0,0,0,12,0,2645,1.0,2.0,0.0,0,-61,0,61,40,True,0,0.0,0.0,0.0,0.0,0.0
47,47,47,0,0,0,0,0.0,495,123,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,8,0,0,0,0,13,0,2647,0.0,3.0,0.0,0,-66,0,66,40,False,0,0.0,0.0,0.0,0.0,0.0
48,48,48,0,0,0,0,0.0,495,135,0,0,0.0,0.0,2022-10-29T14:00:00Z,0,17,0,0,0,0,14,0,2580,0.0,1.0,0.0,0,-66,0,66,40,True,0,0.0,0.0,0.0,0.0,0.0
49,49,49,0,0,0,0,0.0,495,149,0,0,0.0,0.0,2022-11-06T14:00:00Z,0,19,0,0,0,0,15,0,2524,2.0,1.0,0.0,0,-56,0,56,40,False,0,0.0,0.0,0.0,0.0,0.0
50,50,50,0,0,0,0,0.0,495,157,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,16,0,0,0,0,16,0,2467,0.0,1.0,0.0,0,-57,0,57,40,False,0,0.0,0.0,0.0,0.0,0.0
51,51,51,0,0,0,0,0.0,495,165,0,0,0.0,0.0,2022-12-26T15:00:00Z,0,9,0,0,0,0,17,0,2145,3.0,0.0,0.0,0,-324,0,324,40,True,0,0.0,0.0,0.0,0.0,0.0
52,52,52,0,0,0,0,0.0,495,171,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,3,0,0,0,0,18,0,2127,2.0,0.0,0.0,0,-17,0,17,40,False,0,0.0,0.0,0.0,0.0,0.0
53,53,53,0,0,0,0,0.0,495,185,0,0,0.0,0.0,2023-01-04T20:00:00Z,0,18,0,0,0,0,19,0,2112,4.0,0.0,0.0,0,-16,0,16,40,True,0,0.0,0.0,0.0,0.0,0.0
54,54,54,0,0,0,0,0.0,495,194,0,0,0.0,0.0,2023-01-15T14:00:00Z,0,6,0,0,0,0,20,0,2085,0.0,1.0,0.0,0,-26,0,26,40,False,0,0.0,0.0,0.0,0.0,0.0
55,55,55,0,0,0,0,0.0,495,63,0,0,0.0,0.0,2023-01-18T20:00:00Z,0,14,0,0,0,0,20,0,2085,1.0,1.0,0.0,0,-26,0,26,40,True,0,0.0,0.0,0.0,0.0,0.0
56,56,56,0,0,0,0,0.0,495,203,0,0,0.0,0.0,2023-01-21T17:30:00Z,0,15,0,0,0,0,21,0,2073,0.0,0.0,0.0,0,-11,0,11,40,True,0,0.0,0.0,0.0,0.0,0.0
57,57,57,0,0,0,0,0.0,495,216,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,14,0,0,0,0,22,0,2032,1.0,2.0,0.0,0,-42,0,42,40,False,0,0.0,0.0,0.0,0.0,0.0
58,58,58,0,0,0,0,0.0,495,223,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,5,0,0,0,0,23,0,2008,1.0,1.0,0.0,0,-25,0,25,40,True,0,0.0,0.0,0.0,0.0,0.0
59,59,59,0,0,0,0,0.0,495,232,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,4,0,0,0,0,24,0,1987,1.0,1.0,0.0,0,-20,0,20,40,False,0,0.0,0.0,0.0,0.0,0.0
60,60,60,0,0,0,0,0.0,495,242,0,0,0.0,0.0,2023-02-25T19:45:00Z,0,12,0,0,0,0,25,0,1945,0.0,0.0,0.0,0,-35,0,35,40,True,0,0.0,0.0,0.0,0.0,0.0
61,61,61,0,0,0,0,0.0,495,252,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,2,0,0,0,0,26,0,1935,0.0,1.0,0.0,0,-20,0,20,40,False,0,0.0,0.0,0.0,0.0,0.0
62,62,62,0,0,0,0,0.0,495,262,0,0,0.0,0.0,2023-03-11T17:30:00Z,0,13,0,0,0,0,27,0,1915,1.0,0.0,0.0,0,-20,0,20,40,True,0,0.0,0.0,0.0,0.0,0.0
63,63,63,0,0,0,0,0.0,495,73,0,0,0.0,0.0,2023-03-15T19:30:00Z,0,5,0,0,0,0,27,0,1915,0.0,1.0,0.0,0,-20,0,20,40,False,0,0.0,0.0,0.0,0.0,0.0
64,64,64,0,0,0,0,0.0,495,271,0,0,0.0,0.0,2023-03-19T14:00:00Z,0,1,0,0,0,0,28,0,1896,1.0,4.0,0.0,0,-14,0,14,40,False,0,0.0,0.0,0.0,0.0,0.0
65,65,65,0,0,0,0,0.0,495,285,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,10,0,0,0,0,29,0,1870,1.0,2.0,0.0,0,-29,0,29,40,True,0,0.0,0.0,0.0,0.0,0.0
66,66,66,0,0,0,0,0.0,495,294,0,0,0.0,0.0,2023-04-09T13:00:00Z,0,11,0,0,0,0,30,0,1864,5.0,1.0,0.0,0,-8,0,8,40,False,0,0.0,0.0,0.0,0.0,0.0
67,67,67,0,0,0,0,0.0,495,307,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,17,0,0,0,0,31,0,1860,2.0,0.0,0.0,0,-4,0,4,40,False,0,0.0,0.0,0.0,0.0,0.0
68,68,68,0,0,0,0,0.0,495,315,0,0,0.0,0.0,2023-04-22T14:00:00Z,0,8,0,0,0,0,32,0,1853,0.0,0.0,0.0,0,-6,0,6,40,True,0,0.0,0.0,0.0,0.0,0.0
69,69,69,0,0,0,0,0.0,495,327,0,0,0.0,0.0,2023-04-25T18:30:00Z,0,20,0,0,0,0,33,0,1845,0.0,2.0,0.0,0,-9,0,9,40,False,0,0.0,0.0,0.0,0.0,0.0
70,70,70,0,0,0,0,0.0,495,335,0,0,0.0,0.0,2023-04-29T11:30:00Z,0,19,0,0,0,0,34,0,1832,3.0,4.0,0.0,0,-12,0,12,40,True,0,0.0,0.0,0.0,0.0,0.0
71,71,71,0,0,0,0,0.0,495,348,0,0,0.0,0.0,2023-05-06T14:00:00Z,0,18,0,0,0,0,35,0,1821,0.0,1.0,0.0,0,-11,0,11,40,False,0,0.0,0.0,0.0,0.0,0.0
72,72,72,0,0,0,0,0.0,495,355,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,3,0,0,0,0,36,0,1813,0.0,2.0,0.0,0,-7,0,7,40,True,0,0.0,0.0,0.0,0.0,0.0
73,73,73,0,0,0,0,0.0,495,363,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,9,0,0,0,0,37,0,1806,2.0,2.0,0.0,0,-7,0,7,40,False,0,0.0,0.0,0.0,0.0,0.0
74,74,74,0,0,0,0,0.0,495,375,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,16,0,0,0,0,38,0,1796,1.0,1.0,0.0,0,-9,0,9,40,True,0,0.0,0.0,0.0,0.0,0.0
75,75,75,0,0,0,0,0.0,233,7,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,17,0,0,0,0,1,0,11170,1.0,0.0,0.0,0,0,0,0,40,False,0,0.0,0.0,0.0,0.0,0.0
76,76,76,0,0,0,0,0.0,233,12,0,0,0.0,0.0,2023-08-21T19:00:00Z,0,1,0,0,0,0,2,0,12686,1.0,0.0,0.0,0,-319,418,737,40,True,0,0.0,0.0,0.0,0.0,0.0
77,77,77,0,0,0,0,0.0,233,23,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,4,0,0,0,0,3,0,12752,1.0,1.0,0.0,0,-388,276,664,40,False,0,0.0,0.0,0.0,0.0,0.0
78,78,78,0,0,0,0,0.0,233,36,0,0,0.0,0.0,2023-09-03T13:00:00Z,0,20,0,0,0,0,4,0,12567,2.0,3.0,0.0,0,-505,211,716,40,True,0,0.0,0.0,0.0,0.0,0.0
79,79,79,0,0,0,0,0.0,233,41,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,2,0,0,0,0,5,0,12667,1.0,3.0,0.0,0,-247,255,502,40,False,0,0.0,0.0,0.0,0.0,0.0
80,80,80,0,0,0,0,0.0,233,56,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,10,0,0,0,0,6,0,12456,0.0,0.0,0.0,0,-303,134,437,40,True,0,0.0,0.0,0.0,0.0,0.0
81,81,81,0,0,0,0,0.0,233,65,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,14,0,0,0,0,7,0,12292,1.0,0.0,0.0,0,-228,203,431,40,False,0,0.0,0.0,0.0,0.0,0.0
82,82,82,0,0,0,0,0.0,233,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,16,0,0,0,0,8,0,12025,0.0,0.0,0.0,0,-367,200,567,40,True,0,0.0,0.0,0.0,0.0,0.0
83,83,83,0,0,0,0,0.0,233,87,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,15,0,0,0,0,9,0,11928,0.0,4.0,0.0,0,-205,154,359,40,False,0,0.0,0.0,0.0,0.0,0.0
84,84,84,0,0,0,0,0.0,233,96,0,0,0.0,0.0,2023-10-27T19:00:00Z,0,18,0,0,0,0,10,0,11872,2.0,1.0,0.0,0,-109,229,338,40,True,0,0.0,0.0,0.0,0.0,0.0
85,85,85,0,0,0,0,0.0,233,102,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,6,0,0,0,0,11,0,11960,2.0,0.0,0.0,0,-5,272,277,40,False,0,0.0,0.0,0.0,0.0,0.0
86,86,86,0,0,0,0,0.0,233,116,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,9,0,0,0,0,12,0,11966,3.0,2.0,0.0,0,-49,227,276,40,True,0,0.0,0.0,0.0,0.0,0.0
87,87,87,0,0,0,0,0.0,233,125,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,12,0,0,0,0,13,0,11932,1.0,2.0,0.0,0,-92,250,342,40,False,0,0.0,0.0,0.0,0.0,0.0
88,88,88,0,0,0,0,0.0,233,140,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,19,0,0,0,0,14,0,11970,1.0,1.0,0.0,0,-22,238,260,39,False,0,0.0,0.0,0.0,0.0,0.0
89,89,89,0,0,0,0,0.0,233,143,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,3,0,0,0,0,15,0,12089,2.0,0.0,0.0,0,62,276,214,39,True,0,0.0,0.0,0.0,0.0,0.0
90,90,90,0,0,3,0,0.0,233,153,1,0,0.1,1.0,2023-12-09T12:30:00Z,3,11,0,0,0,0,16,0,12222,2.0,1.0,0.0,1,91,287,196,39,True,0,0.0,0.0,0.0,0.07,0.0
91,91,91,0,0,0,0,0.0,233,167,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,13,0,0,0,0,17,0,14057,2.0,2.0,0.0,0,1375,1763,388,39,False,0,0.0,0.0,0.0,0.0,0.0
92,92,92,0,0,0,0,0.0,233,172,0,0,0.0,0.0,2023-12-21T20:00:00Z,0,5,0,0,0,0,18,0,13757,1.0,1.0,0.0,0,-259,436,695,39,True,0,0.0,0.0,0.0,0.0,0.0
93,93,93,0,0,0,0,0.0,233,186,0,0,0.0,0.0,2023-12-27T19:30:00Z,0,7,0,0,0,0,19,0,13306,1.0,2.0,0.0,0,-264,129,393,39,False,0,0.0,0.0,0.0,0.0,0.0
94,94,94,0,0,0,0,0.0,295,194,0,0,0.0,0.0,2024-01-01T20:00:00Z,0,15,0,0,0,0,20,0,19492,,,0.0,0,161,1532,1371,48,True,0,0.0,0.0,0.0,0.0,0.0
95,95,95,0,0,17,1,28.0,295,185,0,0,5.8,12.6,2023-12-26T17:30:00Z,66,6,0,0,0,0,19,0,19270,2.0,0.0,17.0,3,1246,1952,706,48,False,0,0.24,0.34,0.1,0.44,1.0
96,96,96,0,0,8,0,11.3,295,174,0,0,2.0,7.0,2023-12-23T17:30:00Z,22,1,0,0,0,0,18,0,17804,1.0,1.0,2.0,1,-491,502,993,48,True,0,0.02,0.04,0.02,0.09,0.0
97,97,97,0,0,3,0,1.0,295,166,0,0,1.5,7.4,2023-12-17T16:30:00Z,12,14,0,0,0,0,17,0,18338,0.0,0.0,7.0,1,1260,2034,774,48,True,0,0.0,0.02,0.02,0.0,0.0
98,98,98,0,0,23,0,3.8,295,153,0,1,4.8,33.2,2023-12-09T12:30:00Z,16,8,0,0,0,0,16,0,16821,2.0,1.0,11.0,6,-590,231,821,48,False,0,0.05,0.12,0.07,0.35,0.0
99,99,99,0,0,5,0,15.6,295,147,0,0,2.4,4.8,2023-12-06T19:30:00Z,23,17,0,0,0,0,15,0,17370,2.0,0.0,4.0,1,-334,390,724,48,False,0,0.2,0.23,0.03,0.41,0.0
100,100,100,0,0,0,0,0.0,295,136,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,10,0,0,0,0,14,0,17670,3.0,4.0,0.0,0,-144,713,857,48,True,0,0.0,0.0,0.0,0.0,0.0
101,101,101,0,0,3,0,0.0,295,126,0,0,0.0,0.0,2023-11-25T12:30:00Z,5,13,0,0,0,0,13,0,17661,1.0,1.0,0.0,1,-529,684,1213,48,False,0,0.0,0.0,0.0,0.29,0.0
102,102,102,0,0,2,0,0.4,295,117,0,0,1.0,2.6,2023-11-12T14:00:00Z,7,4,0,0,0,0,12,0,18078,0.0,3.0,7.0,1,-211,867,1078,48,True,0,0.0,0.02,0.02,0.07,0.0
103,103,103,1,0,17,0,29.9,295,105,1,0,5.7,23.4,2023-11-05T16:30:00Z,24,12,0,0,0,0,11,0,18169,1.0,1.0,4.0,4,139,1436,1297,48,False,0,0.79,0.81,0.02,0.45,0.0
104,104,104,0,0,3,0,1.2,295,97,0,0,0.9,0.0,2023-10-29T14:00:00Z,31,16,0,0,0,0,10,0,17925,0.0,3.0,9.0,1,-155,1274,1429,48,True,0,0.01,0.15,0.14,0.32,0.0
105,105,105,0,0,10,0,5.1,295,85,0,0,2.0,6.2,2023-10-21T11:30:00Z,28,9,0,0,0,0,9,0,17959,0.0,2.0,9.0,1,-35,1278,1313,48,True,0,0.04,0.06,0.02,0.03,0.0
106,106,106,0,0,2,0,11.9,295,72,1,0,1.6,1.8,2023-10-08T13:00:00Z,45,5,0,0,0,0,8,0,17730,2.0,2.0,2.0,1,-472,1107,1579,48,False,0,0.02,0.02,0.0,0.64,1.0
107,107,107,0,0,0,0,0.0,295,68,0,0,0.0,0.0,2023-09-30T16:30:00Z,0,18,0,0,0,0,7,0,18029,1.0,2.0,0.0,0,-530,1151,1681,48,False,0,0.0,0.0,0.0,0.0,0.0
108,108,108,0,0,0,0,0.0,295,57,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,19,0,0,0,0,6,0,18440,1.0,3.0,0.0,0,1261,2396,1135,48,True,0,0.0,0.0,0.0,0.0,0.0
109,109,109,1,0,13,0,13.4,295,50,0,0,2.5,0.4,2023-09-16T11:30:00Z,34,20,0,0,0,0,5,0,16613,3.0,1.0,11.0,3,-1312,675,1987,48,False,1,0.14,0.23,0.09,0.23,0.0
110,110,110,0,0,4,0,1.9,295,37,0,0,0.7,3.0,2023-09-03T13:00:00Z,26,2,0,0,0,0,4,0,17269,0.0,3.0,2.0,1,-1895,594,2489,49,True,0,0.03,0.06,0.03,0.08,0.0
111,111,111,0,0,3,0,1.7,295,29,0,0,0.4,2.2,2023-08-27T15:30:00Z,32,15,0,0,0,0,3,0,18628,2.0,1.0,0.0,1,-2771,815,3586,49,False,0,0.01,0.01,0.0,0.75,0.0
112,112,112,0,0,2,0,1.1,295,14,0,0,0.2,0.4,2023-08-19T14:00:00Z,14,3,0,0,0,0,2,0,20553,1.0,3.0,0.0,1,-2092,1229,3321,50,True,0,0.0,0.0,0.0,0.84,0.0
